ID,BusinessCaseTypeName,Status,SubStatus,Overall_Status,CountryName,Region,SubRegion,G8_Countries,RequesterName,Date(DateCreated),Date(Response_Date_to_Affiliate),Date(Expected_Effective_Price_Date),CaseRational,CoordinatingLevel,ApprovalRoute,Channel_Type,Channel,ProductName,PackSize,Brand,DeliveryName,CurrencyName,RequestedPrice,CurrentPrice,NegotiatePrice,ApprovedPrice,Standard,U2Standard,FloorPrice,VsCurrentPrice,VsFloorPrice,Date(NegotiateDate),PriceTypeName,Reimbursement_Change,Date(Case_Validated_Date)
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,962.49,960.97,,962.49,960.97,962.49,0.00,0.16,0.00,,Gross Public Price - Including VAT,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,765.68,0.00,,765.68,0.00,765.68,0.00,0.00,0.00,,Net Price,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,871.08,888.62,,871.08,888.62,871.08,0.00,-1.97,0.00,,Gross Ex-Factory Price,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,880.80,898.50,,880.80,898.50,880.80,0.00,-1.97,0.00,,Gross Pharmacy Price,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,906.11,924.19,,906.11,924.19,906.11,0.00,-1.96,0.00,,Gross Public Price - Excluding VAT,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,962.49,980.14,,962.49,980.14,962.49,0.00,-1.80,0.00,,Gross Public Price - Including VAT,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,765.68,0.00,,765.68,0.00,765.68,0.00,0.00,0.00,,Net Price,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,871.08,871.08,,871.08,871.08,871.08,0.00,0.00,0.00,,Gross Ex-Factory Price,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,880.80,880.80,,880.80,880.80,880.80,0.00,0.00,0.00,,Gross Pharmacy Price,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,906.11,906.11,,906.11,906.11,906.11,0.00,0.00,0.00,,Gross Public Price - Excluding VAT,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,962.49,960.97,,962.49,960.97,962.49,0.00,0.16,0.00,,Gross Public Price - Including VAT,No,2/22/2021
263,Price Change Core Brands,open,Approved,open Approved,BELGIUM,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,765.68,0.00,,765.68,0.00,765.68,0.00,0.00,0.00,,Net Price,No,2/22/2021
264,Price Change Core Brands,open,Approved,open Approved,FINLAND,Europe,Northern Europe,NO,Maarit Taiha,2/15/2021,2/16/2021,1/1/2022,Tender,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/VIAL/1.00,1.00,VIMPAT,VIAL,EUR,64.04,64.06,,64.04,64.06,64.04,0.00,-0.03,0.00,,Gross Ex-Factory Price,No,2/22/2021
264,Price Change Core Brands,open,Approved,open Approved,FINLAND,Europe,Northern Europe,NO,Maarit Taiha,2/15/2021,2/16/2021,1/1/2022,Tender,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/VIAL/1.00,1.00,VIMPAT,VIAL,EUR,65.84,65.84,,65.84,65.84,65.84,0.00,0.00,0.00,,Gross Pharmacy Price,No,2/22/2021
264,Price Change Core Brands,open,Approved,open Approved,FINLAND,Europe,Northern Europe,NO,Maarit Taiha,2/15/2021,2/16/2021,1/1/2022,Tender,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/VIAL/1.00,1.00,VIMPAT,VIAL,EUR,42.00,0.00,,42.00,0.00,42.00,0.00,0.00,0.00,,Net Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/150.00,150.00,KEPPRA,BOTTLE,EUR,11.30,11.70,,11.30,11.70,11.30,0.00,-3.42,0.00,,Gross Ex-Factory Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/150.00,150.00,KEPPRA,BOTTLE,EUR,11.31,11.70,,11.31,11.70,11.31,0.00,-3.33,0.00,,Gross Ex-Factory Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/150.00,150.00,KEPPRA,BOTTLE,EUR,13.01,13.46,,13.01,13.46,13.01,0.00,-3.34,0.00,,Gross Pharmacy Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/150.00,150.00,KEPPRA,BOTTLE,EUR,18.72,19.12,,18.72,19.12,18.72,0.00,-2.09,0.00,,Gross Public Price - Including VAT,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/150.00,150.00,KEPPRA,BOTTLE,EUR,11.30,0.00,,11.30,0.00,11.30,0.00,0.00,0.00,,Net Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/150.00,150.00,KEPPRA,BOTTLE,EUR,11.31,0.00,,11.31,0.00,11.31,0.00,0.00,0.00,,Net Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/300.00,300.00,KEPPRA,BOTTLE,EUR,21.24,21.97,,21.24,21.97,21.24,0.00,-3.32,0.00,,Gross Ex-Factory Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/300.00,300.00,KEPPRA,BOTTLE,EUR,23.31,24.05,,23.31,24.05,23.31,0.00,-3.08,0.00,,Gross Pharmacy Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/300.00,300.00,KEPPRA,BOTTLE,EUR,30.03,30.71,,30.03,30.71,30.03,0.00,-2.21,0.00,,Gross Public Price - Including VAT,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/BOTTLE/300.00,300.00,KEPPRA,BOTTLE,EUR,21.24,0.00,,21.24,0.00,21.24,0.00,0.00,0.00,,Net Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,17.70,18.31,,17.70,18.31,17.70,0.00,-3.33,0.00,,Gross Ex-Factory Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,35.41,36.62,,35.41,36.62,35.41,0.00,-3.30,0.00,,Gross Ex-Factory Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,53.10,54.92,,53.10,54.92,53.10,0.00,-3.31,0.00,,Gross Ex-Factory Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,70.81,73.23,,70.81,73.23,70.81,0.00,-3.30,0.00,,Gross Ex-Factory Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,19.74,20.35,,19.74,20.35,19.74,0.00,-3.00,0.00,,Gross Pharmacy Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,37.61,38.83,,37.61,38.83,37.61,0.00,-3.14,0.00,,Gross Pharmacy Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,55.46,57.29,,55.46,57.29,55.46,0.00,-3.19,0.00,,Gross Pharmacy Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,73.33,75.77,,73.33,75.77,73.33,0.00,-3.22,0.00,,Gross Pharmacy Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,26.11,26.66,,26.11,26.66,26.11,0.00,-2.06,0.00,,Gross Public Price - Including VAT,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,45.78,46.93,,45.78,46.93,45.78,0.00,-2.45,0.00,,Gross Public Price - Including VAT,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,65.45,67.18,,65.45,67.18,65.45,0.00,-2.58,0.00,,Gross Public Price - Including VAT,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,84.60,86.85,,84.60,86.85,84.60,0.00,-2.59,0.00,,Gross Public Price - Including VAT,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,17.70,0.00,,17.70,0.00,17.70,0.00,0.00,0.00,,Net Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,35.41,0.00,,35.41,0.00,35.41,0.00,0.00,0.00,,Net Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,53.10,0.00,,53.10,0.00,53.10,0.00,0.00,0.00,,Net Price,No,2/22/2021
267,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),KEPPRA/TABLET/100.00,100.00,KEPPRA,TABLET,EUR,70.81,0.00,,70.81,0.00,70.81,0.00,0.00,0.00,,Net Price,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,871.08,871.08,,871.08,871.08,871.08,0.00,0.00,0.00,,Gross Ex-Factory Price,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,880.80,880.80,,880.80,880.80,880.80,0.00,0.00,0.00,,Gross Pharmacy Price,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,935.25,933.78,,935.25,933.78,935.25,0.00,0.16,0.00,,Gross Public Price - Including VAT,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,871.08,0.00,,871.08,0.00,871.08,0.00,0.00,0.00,,Net Price,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,871.08,888.62,,871.08,888.62,871.08,0.00,-1.97,0.00,,Gross Ex-Factory Price,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,880.80,898.50,,880.80,898.50,880.80,0.00,-1.97,0.00,,Gross Pharmacy Price,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,935.25,952.40,,935.25,952.40,935.25,0.00,-1.80,0.00,,Gross Public Price - Including VAT,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/CARTRIDGE/2.00,2.00,CIMZIA,CARTRIDGE,EUR,871.08,0.00,,871.08,0.00,871.08,0.00,0.00,0.00,,Net Price,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,871.08,871.08,,871.08,871.08,871.08,0.00,0.00,0.00,,Gross Ex-Factory Price,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,880.80,880.80,,880.80,880.80,880.80,0.00,0.00,0.00,,Gross Pharmacy Price,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,935.25,933.78,,935.25,933.78,935.25,0.00,0.16,0.00,,Gross Public Price - Including VAT,No,2/22/2021
269,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/15/2021,2/15/2021,2/15/2021,Other,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,871.08,0.00,,871.08,0.00,871.08,0.00,0.00,0.00,,Net Price,No,2/22/2021
270,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/16/2021,2/16/2021,3/4/2021,Inclusion in national drug reimbursement list,LV5-GP - Head,Light,National,Public (Reimbursed),EVENITY/AUTO-INJECTOR/2.00,2.00,EVENITY,AUTO-INJECTOR,EUR,516.34,0.00,,516.34,0.00,516.34,0.00,0.00,0.00,,Gross Ex-Factory Price,No,2/22/2021
270,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/16/2021,2/16/2021,3/4/2021,Inclusion in national drug reimbursement list,LV5-GP - Head,Light,National,Public (Reimbursed),EVENITY/AUTO-INJECTOR/2.00,2.00,EVENITY,AUTO-INJECTOR,EUR,522.87,0.00,,522.87,0.00,522.87,0.00,0.00,0.00,,Gross Pharmacy Price,No,2/22/2021
270,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/16/2021,2/16/2021,3/4/2021,Inclusion in national drug reimbursement list,LV5-GP - Head,Light,National,Public (Reimbursed),EVENITY/AUTO-INJECTOR/2.00,2.00,EVENITY,AUTO-INJECTOR,EUR,557.21,0.00,,557.21,0.00,557.21,0.00,0.00,0.00,,Gross Public Price - Including VAT,No,2/22/2021
270,Price Change Core Brands,open,Approved,open Approved,LUXEMBOURG,Europe,Northern Europe,NO,David Bointon,2/16/2021,2/16/2021,3/4/2021,Inclusion in national drug reimbursement list,LV5-GP - Head,Light,National,Public (Reimbursed),EVENITY/AUTO-INJECTOR/2.00,2.00,EVENITY,AUTO-INJECTOR,EUR,516.34,0.00,,516.34,0.00,516.34,0.00,0.00,0.00,,Net Price,No,2/22/2021
273,Price Change Core Brands,open,Approved,open Approved,NETHERLANDS,Europe,Northern Europe,NO,Danielle Bronneberg,2/17/2021,3/10/2021,4/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,776.99,842.27,,776.99,842.27,776.99,0.00,-7.75,0.00,,Gross Ex-Factory Price,No,3/8/2021
273,Price Change Core Brands,open,Approved,open Approved,NETHERLANDS,Europe,Northern Europe,NO,Danielle Bronneberg,2/17/2021,3/10/2021,4/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,776.99,935.86,,776.99,935.86,776.99,0.00,-16.98,0.00,,Gross Pharmacy Price,No,3/8/2021
273,Price Change Core Brands,open,Approved,open Approved,NETHERLANDS,Europe,Northern Europe,NO,Danielle Bronneberg,2/17/2021,3/10/2021,4/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/AUTO-INJECTOR/2.00,2.00,CIMZIA,AUTO-INJECTOR,EUR,550.00,608.77,,550.00,608.77,550.00,0.00,-9.65,0.00,,Net Price,No,3/8/2021
273,Price Change Core Brands,open,Approved,open Approved,NETHERLANDS,Europe,Northern Europe,NO,Danielle Bronneberg,2/17/2021,3/10/2021,4/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,776.99,842.27,,776.99,842.27,776.99,0.00,-7.75,0.00,,Gross Ex-Factory Price,No,3/8/2021
273,Price Change Core Brands,open,Approved,open Approved,NETHERLANDS,Europe,Northern Europe,NO,Danielle Bronneberg,2/17/2021,3/10/2021,4/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,776.99,935.86,,776.99,935.86,776.99,0.00,-16.98,0.00,,Gross Pharmacy Price,No,3/8/2021
273,Price Change Core Brands,open,Approved,open Approved,NETHERLANDS,Europe,Northern Europe,NO,Danielle Bronneberg,2/17/2021,3/10/2021,4/1/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),CIMZIA/SYRINGE/2.00,2.00,CIMZIA,SYRINGE,EUR,550.00,608.77,,550.00,608.77,550.00,0.00,-9.65,0.00,,Net Price,No,3/8/2021
275,Price Change Core Brands,open,Approved,open Approved,NETHERLANDS,Europe,Northern Europe,NO,Danielle Bronneberg,2/17/2021,3/15/2021,3/25/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,EUR,37.49,40.11,,37.49,40.11,37.49,0.00,-6.53,0.00,,Gross Ex-Factory Price,No,3/8/2021
275,Price Change Core Brands,open,Approved,open Approved,NETHERLANDS,Europe,Northern Europe,NO,Danielle Bronneberg,2/17/2021,3/15/2021,3/25/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,EUR,39.42,42.22,,39.42,42.22,39.42,0.00,-6.63,0.00,,Gross Pharmacy Price,No,3/8/2021
275,Price Change Core Brands,open,Approved,open Approved,NETHERLANDS,Europe,Northern Europe,NO,Danielle Bronneberg,2/17/2021,3/15/2021,3/25/2021,Price review due to IRP,LV5-GP - Head,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,EUR,37.05,39.69,,37.05,39.69,37.05,0.00,-6.65,0.00,,Net Price,No,3/8/2021
28,Price Change Core Brands,closed,validated,closed validated,TURKEY,Int. Markets,Turkey,NO,Ozden Erdem,7/24/2020,8/10/2020,12/15/2020,Price review due to IRP,LV5-GP - Head,Light,National,Private (Out of Pocket),VIMPAT/BOTTLE/1.00,1.00,VIMPAT,BOTTLE,TRY,203.67,200.88,203.67,203.67,30.90,31.33,0.00,1.39,0.00,12/18/2020,Gross Ex-Factory Price,No,8/7/2020
28,Price Change Core Brands,closed,validated,closed validated,TURKEY,Int. Markets,Turkey,NO,Ozden Erdem,7/24/2020,8/10/2020,12/15/2020,Price review due to IRP,LV5-GP - Head,Light,National,Private (Out of Pocket),VIMPAT/BOTTLE/1.00,1.00,VIMPAT,BOTTLE,TRY,203.67,0.00,203.67,203.67,0.00,31.33,0.00,0.00,0.00,12/18/2020,Net Price,No,8/7/2020
